# Audio data: 120064 samples
# Sample rate: 32000 Hz
# Sample width: 16 bits
# Format: sample_number, value
23611, 32629
23612, 32768
23613, 32629
23614, 32768
23615, 32630
23616, 32768
23617, 32629
23618, 32768
23619, 32630
23620, 32768
23621, 32631
23622, 32768
23623, 32629
23624, 32768
23625, 32629
23626, 32768
23627, 32629
23628, 32768
23629, 32631
23630, 32768
23631, 32630
23632, 32768
23633, 32630
23634, 32768
23635, 32631
23636, 32768
23637, 32630
23638, 32768
23639, 32631
23640, 32768
23641, 32631
23642, 32768
23643, 32631
23644, 32768
23645, 32631
23646, 32768
23647, 32629
23648, 32768
23649, 32629
23650, 32768
23651, 32630
23652, 32768
23653, 32631
23654, 32768
23655, 32631
23656, 32768
23657, 32629
23658, 32768
23659, 32628
23660, 32768
23661, 32627
23662, 32768
23663, 32629
23664, 32768
23665, 32629
23666, 32768
23667, 32628
23668, 32768
23669, 32627
23670, 32768
23671, 32626
23672, 32768
23673, 32625
23674, 32768
23675, 32628
23676, 32768
23677, 32627
23678, 32768
23679, 32625
23680, 32768
23681, 32629
23682, 32768
23683, 32629
23684, 32768
23685, 32630
23686, 32768
23687, 32630
23688, 32768
23689, 32632
23690, 32768
23691, 32632
23692, 32768
23693, 32631
23694, 32768
23695, 32633
23696, 32768
23697, 32632
23698, 32768
23699, 32634
23700, 32768
23701, 32635
23702, 32768
23703, 32633
23704, 32768
23705, 32633
23706, 32768
23707, 32633
23708, 32768
23709, 32632
23710, 32768
23711, 32632
23712, 32768
23713, 32632
23714, 32768
23715, 32630
23716, 32768
23717, 32633
23718, 32768
23719, 32635
23720, 32768
23721, 32633
23722, 32768
23723, 32635
23724, 32768
23725, 32633
23726, 32768
23727, 32635
23728, 32768
23729, 32634
23730, 32768
23731, 32635
23732, 32768
23733, 32634
23734, 32768
23735, 32635
23736, 32768
23737, 32635
23738, 32768
23739, 32635
23740, 32768
23741, 32635
23742, 32768
23743, 32635
23744, 32768
23745, 32636
23746, 32768
23747, 32637
23748, 32768
23749, 32636
23750, 32768
23751, 32634
23752, 32768
23753, 32635
23754, 32768
23755, 32634
23756, 32768
23757, 32634
23758, 32768
23759, 32635
23760, 32768
23761, 32634
23762, 32768
23763, 32636
23764, 32768
23765, 32636
23766, 32768
23767, 32636
23768, 32768
23769, 32635
23770, 32768
23771, 32634
23772, 32768
23773, 32634
23774, 32768
23775, 32635
23776, 32768
23777, 32634
23778, 32768
23779, 32632
23780, 32768
23781, 32629
23782, 32768
23783, 32629
23784, 32768
23785, 32629
23786, 32768
23787, 32628
23788, 32768
23789, 32629
23790, 32768
23791, 32631
23792, 32768
23793, 32630
23794, 32768
23795, 32629
23796, 32768
23797, 32630
23798, 32768
23799, 32627
23800, 32768
23801, 32626
23802, 32768
23803, 32627
23804, 32768
23805, 32627
23806, 32768
23807, 32627
23808, 32768
23809, 32570
23810, 32768
23811, 32571
23812, 32768
23813, 32569
23814, 32768
23815, 32569
23816, 32768
23817, 32569
23818, 32768
23819, 32568
23820, 32768
23821, 32569
23822, 32768
23823, 32569
23824, 32768
23825, 32567
23826, 32768
23827, 32570
23828, 32768
23829, 32568
23830, 32768
23831, 32567
23832, 32768
23833, 32566
23834, 32768
23835, 32565
23836, 32768
23837, 32566
23838, 32768
23839, 32568
23840, 32768
23841, 32564
23842, 32768
23843, 32564
23844, 32768
23845, 32567
23846, 32768
23847, 32566
23848, 32768
23849, 32565
23850, 32768
23851, 32565
23852, 32768
23853, 32566
23854, 32768
23855, 32563
23856, 32768
23857, 32563
23858, 32768
23859, 32565
23860, 32768
23861, 32562
23862, 32768
23863, 32564
23864, 32768
23865, 32563
23866, 32768
23867, 32564
23868, 32768
23869, 32564
23870, 32768
23871, 32564
23872, 32768
23873, 32566
23874, 32768
23875, 32565
23876, 32768
23877, 32564
23878, 32768
23879, 32566
23880, 32768
23881, 32564
23882, 32768
23883, 32566
23884, 32768
23885, 32563
23886, 32768
23887, 32564
23888, 32768
23889, 32567
23890, 32768
23891, 32565
23892, 32768
23893, 32567
23894, 32768
23895, 32568
23896, 32768
23897, 32565
23898, 32768
23899, 32567
23900, 32768
23901, 32567
23902, 32768
23903, 32566
23904, 32768
23905, 32567
23906, 32768
23907, 32566
23908, 32768
23909, 32565
23910, 32768
23911, 32567
23912, 32768
23913, 32565
23914, 32768
23915, 32564
23916, 32768
23917, 32565
23918, 32768
23919, 32567
23920, 32768
23921, 32566
23922, 32768
23923, 32566
23924, 32768
23925, 32567
23926, 32768
23927, 32565
23928, 32768
23929, 32566
23930, 32768
23931, 32567
23932, 32768
23933, 32563
23934, 32768
23935, 32564
23936, 32768
23937, 32565
23938, 32768
23939, 32565
23940, 32768
23941, 32566
23942, 32768
23943, 32566
23944, 32768
23945, 32568
23946, 32768
23947, 32567
23948, 32768
23949, 32568
23950, 32768
23951, 32568
23952, 32768
23953, 32567
23954, 32768
23955, 32569
23956, 32768
23957, 32567
23958, 32768
23959, 32566
23960, 32768
23961, 32568
23962, 32768
23963, 32569
23964, 32768
23965, 32567
23966, 32768
23967, 32568
23968, 32768
23969, 32566
23970, 32768
23971, 32570
23972, 32768
23973, 32570
23974, 32768
23975, 32569
23976, 32768
23977, 32568
23978, 32768
23979, 32566
23980, 32768
23981, 32569
23982, 32768
23983, 32570
23984, 32768
23985, 32568
23986, 32768
23987, 32569
23988, 32768
23989, 32566
23990, 32768
23991, 32565
23992, 32768
23993, 32567
23994, 32768
23995, 32566
23996, 32768
23997, 32567
23998, 32768
23999, 32565
24000, 32768
24001, 32565
24002, 32768
24003, 32563
24004, 32768
24005, 32563
24006, 32768
24007, 32565
24008, 32768
24009, 32565
24010, 32768
24011, 32561
24012, 32768
24013, 32560
24014, 32768
24015, 32558
24016, 32768
24017, 32559
24018, 32768
24019, 32560
24020, 32768
24021, 32559
24022, 32768
24023, 32560
24024, 32768
24025, 32558
24026, 32768
24027, 32558
24028, 32768
24029, 32558
24030, 32768
24031, 32559
24032, 32768
24033, 32562
24034, 32768
24035, 32560
24036, 32768
24037, 32559
24038, 32768
24039, 32560
24040, 32768
24041, 32562
24042, 32768
24043, 32560
24044, 32768
24045, 32560
24046, 32768
24047, 32559
24048, 32768
24049, 32560
24050, 32768
24051, 32560
24052, 32768
24053, 32559
24054, 32768
24055, 32560
24056, 32768
24057, 32559
24058, 32768
24059, 32559
24060, 32768
24061, 32559
24062, 32768
24063, 32556
24064, 32768
24065, 32515
24066, 32768
24067, 32515
24068, 32768
24069, 32514
24070, 32768
24071, 32515
24072, 32768
24073, 32515
24074, 32768
24075, 32515
24076, 32768
24077, 32516
24078, 32768
24079, 32515
24080, 32768
24081, 32516
24082, 32768
24083, 32516
24084, 32768
24085, 32515
24086, 32768
24087, 32517
24088, 32768
24089, 32515
24090, 32768
24091, 32514
24092, 32768
24093, 32514
24094, 32768
24095, 32513
24096, 32768
24097, 32513
24098, 32768
24099, 32510
24100, 32768
24101, 32513
24102, 32768
24103, 32515
24104, 32768
24105, 32514
24106, 32768
24107, 32513
24108, 32768
24109, 32512
24110, 32768
24111, 32513
24112, 32768
24113, 32513
24114, 32768
24115, 32511
24116, 32768
24117, 32513
24118, 32768
24119, 32514
24120, 32768
24121, 32513
24122, 32768
24123, 32513
24124, 32768
24125, 32516
24126, 32768
24127, 32517
24128, 32768
24129, 32516
24130, 32768
24131, 32514
24132, 32768
24133, 32515
24134, 32768
24135, 32515
24136, 32768
24137, 32511
24138, 32768
24139, 32514
24140, 32768
24141, 32515
24142, 32768
24143, 32517
24144, 32768
24145, 32519
24146, 32768
24147, 32519
24148, 32768
24149, 32517
24150, 32768
24151, 32518
24152, 32768
24153, 32519
24154, 32768
24155, 32520
24156, 32768
24157, 32519
24158, 32768
24159, 32519
24160, 32768
24161, 32520
24162, 32768
24163, 32520
24164, 32768
24165, 32521
24166, 32768
24167, 32520
24168, 32768
24169, 32518
24170, 32768
24171, 32518
24172, 32768
24173, 32519
24174, 32768
24175, 32517
24176, 32768
24177, 32517
24178, 32768
24179, 32517
24180, 32768
24181, 32513
24182, 32768
24183, 32515
24184, 32768
24185, 32515
24186, 32768
24187, 32514
24188, 32768
24189, 32513
24190, 32768
24191, 32514
24192, 32768
24193, 32517
24194, 32768
24195, 32518
24196, 32768
24197, 32519
24198, 32768
24199, 32518
24200, 32768
24201, 32517
24202, 32768
24203, 32518
24204, 32768
24205, 32518
24206, 32768
24207, 32518
24208, 32768
24209, 32519
24210, 32768
24211, 32516
24212, 32768
24213, 32517
24214, 32768
24215, 32518
24216, 32768
24217, 32518
24218, 32768
24219, 32518
24220, 32768
24221, 32517
24222, 32768
24223, 32515
24224, 32768
24225, 32515
24226, 32768
24227, 32516
24228, 32768
24229, 32516
24230, 32768
24231, 32517
24232, 32768
24233, 32519
24234, 32768
24235, 32517
24236, 32768
24237, 32517
24238, 32768
24239, 32515
24240, 32768
24241, 32513
24242, 32768
24243, 32514
24244, 32768
24245, 32515
24246, 32768
24247, 32515
24248, 32768
24249, 32514
24250, 32768
24251, 32515
24252, 32768
24253, 32514
24254, 32768
24255, 32515
24256, 32768
24257, 32512
24258, 32768
24259, 32512
24260, 32768
24261, 32515
24262, 32768
24263, 32514
24264, 32768
24265, 32515
24266, 32768
24267, 32515
24268, 32768
24269, 32516
24270, 32768
24271, 32518
24272, 32768
24273, 32520
24274, 32768
24275, 32521
24276, 32768
24277, 32519
24278, 32768
24279, 32519
24280, 32768
24281, 32520
24282, 32768
24283, 32519
24284, 32768
24285, 32515
24286, 32768
24287, 32513
24288, 32768
24289, 32512
24290, 32768
24291, 32512
24292, 32768
24293, 32511
24294, 32768
24295, 32513
24296, 32768
24297, 32512
24298, 32768
24299, 32511
24300, 32768
24301, 32512
24302, 32768
24303, 32513
24304, 32768
24305, 32513
24306, 32768
24307, 32513
24308, 32768
24309, 32513
24310, 32768
24311, 32514
24312, 32768
24313, 32512
24314, 32768
24315, 32514
24316, 32768
24317, 32514
24318, 32768
24319, 32511
24320, 32768
24321, 32492
24322, 32768
24323, 32493
24324, 32768
24325, 32492
24326, 32768
24327, 32492
24328, 32768
24329, 32492
24330, 32768
24331, 32493
24332, 32768
24333, 32492
24334, 32768
24335, 32493
24336, 32768
24337, 32493
24338, 32768
24339, 32490
24340, 32768
24341, 32493
24342, 32768
24343, 32494
24344, 32768
24345, 32494
24346, 32768
24347, 32494
24348, 32768
24349, 32494
24350, 32768
24351, 32495
24352, 32768
24353, 32494
24354, 32768
24355, 32496
24356, 32768
24357, 32494
24358, 32768
24359, 32496
24360, 32768
24361, 32499
24362, 32768
24363, 32496
24364, 32768
24365, 32495
24366, 32768
24367, 32495
24368, 32768
24369, 32497
24370, 32768
24371, 32497
24372, 32768
24373, 32498
24374, 32768
24375, 32497
24376, 32768
24377, 32495
24378, 32768
24379, 32495
24380, 32768
24381, 32495
24382, 32768
24383, 32495
24384, 32768
24385, 32494
24386, 32768
24387, 32496
24388, 32768
24389, 32497
24390, 32768
24391, 32496
24392, 32768
24393, 32494
24394, 32768
24395, 32494
24396, 32768
24397, 32491
24398, 32768
24399, 32492
24400, 32768
24401, 32493
24402, 32768
24403, 32494
24404, 32768
24405, 32495
24406, 32768
24407, 32494
24408, 32768
24409, 32494
24410, 32768
24411, 32495
24412, 32768
24413, 32493
24414, 32768
24415, 32494
24416, 32768
24417, 32495
24418, 32768
24419, 32495
24420, 32768
24421, 32496
24422, 32768
24423, 32494
24424, 32768
24425, 32495
24426, 32768
24427, 32492
24428, 32768
24429, 32492
24430, 32768
24431, 32493
24432, 32768
24433, 32490
24434, 32768
24435, 32491
24436, 32768
24437, 32491
24438, 32768
24439, 32490
24440, 32768
24441, 32490
24442, 32768
24443, 32492
24444, 32768
24445, 32491
24446, 32768
24447, 32489
24448, 32768
24449, 32490
24450, 32768
24451, 32491
24452, 32768
24453, 32490
24454, 32768
24455, 32491
24456, 32768
24457, 32489
24458, 32768
24459, 32489
24460, 32768
24461, 32486
24462, 32768
24463, 32487
24464, 32768
24465, 32487
24466, 32768
24467, 32489
24468, 32768
24469, 32488
24470, 32768
24471, 32487
24472, 32768
24473, 32488
24474, 32768
24475, 32488
24476, 32768
24477, 32489
24478, 32768
24479, 32489
24480, 32768
24481, 32487
24482, 32768
24483, 32486
24484, 32768
24485, 32489
24486, 32768
24487, 32488
24488, 32768
24489, 32488
24490, 32768
24491, 32487
24492, 32768
24493, 32488
24494, 32768
24495, 32486
24496, 32768
24497, 32485
24498, 32768
24499, 32487
24500, 32768
24501, 32487
24502, 32768
24503, 32487
24504, 32768
24505, 32485
24506, 32768
24507, 32484
24508, 32768
24509, 32486
24510, 32768
24511, 32487
24512, 32768
24513, 32486
24514, 32768
24515, 32484
24516, 32768
24517, 32486
24518, 32768
24519, 32486
24520, 32768
24521, 32484
24522, 32768
24523, 32486
24524, 32768
24525, 32485
24526, 32768
24527, 32484
24528, 32768
24529, 32486
24530, 32768
24531, 32484
24532, 32768
24533, 32483
24534, 32768
24535, 32483
24536, 32768
24537, 32482
24538, 32768
24539, 32481
24540, 32768
24541, 32481
24542, 32768
24543, 32481
24544, 32768
24545, 32483
24546, 32768
24547, 32483
24548, 32768
24549, 32483
24550, 32768
24551, 32483
24552, 32768
24553, 32486
24554, 32768
24555, 32484
24556, 32768
24557, 32483
24558, 32768
24559, 32483
24560, 32768
24561, 32484
24562, 32768
24563, 32484
24564, 32768
24565, 32483
24566, 32768
24567, 32484
24568, 32768
24569, 32484
24570, 32768
24571, 32484
24572, 32768
24573, 32483
24574, 32768
24575, 32482
24576, 32768
24577, 32434
24578, 32768
24579, 32436
24580, 32768
24581, 32436
24582, 32768
24583, 32438
24584, 32768
24585, 32437
24586, 32768
24587, 32436
24588, 32768
24589, 32439
24590, 32768
24591, 32440
24592, 32768
24593, 32440
24594, 32768
24595, 32439
24596, 32768
24597, 32439
24598, 32768
24599, 32438
24600, 32768
24601, 32438
24602, 32768
24603, 32438
24604, 32768
24605, 32438
24606, 32768
24607, 32440
24608, 32768
24609, 32438
24610, 32768
24611, 32437
24612, 32768
24613, 32438
24614, 32768
24615, 32437
24616, 32768
24617, 32439
24618, 32768
24619, 32437
24620, 32768
24621, 32436
24622, 32768
24623, 32438
24624, 32768
24625, 32437
24626, 32768
24627, 32437
24628, 32768
24629, 32435
24630, 32768
24631, 32437
24632, 32768
24633, 32437
24634, 32768
24635, 32437
24636, 32768
24637, 32438
24638, 32768
24639, 32439
24640, 32768
24641, 32436
24642, 32768
24643, 32436
24644, 32768
24645, 32436
24646, 32768
24647, 32436
24648, 32768
24649, 32438
24650, 32768
24651, 32434
24652, 32768
24653, 32437
24654, 32768
24655, 32437
24656, 32768
24657, 32436
24658, 32768
24659, 32433
24660, 32768
24661, 32432
24662, 32768
24663, 32432
24664, 32768
24665, 32433
24666, 32768
24667, 32434
24668, 32768
24669, 32433
24670, 32768
24671, 32432
24672, 32768
24673, 32431
24674, 32768
24675, 32430
24676, 32768
24677, 32431
24678, 32768
24679, 32432
24680, 32768
24681, 32431
24682, 32768
24683, 32431
24684, 32768
24685, 32431
24686, 32768
24687, 32431
24688, 32768
24689, 32429
24690, 32768
24691, 32430
24692, 32768
24693, 32434
24694, 32768
24695, 32432
24696, 32768
24697, 32434
24698, 32768
24699, 32432
24700, 32768
24701, 32435
24702, 32768
24703, 32436
24704, 32768
24705, 32436
24706, 32768
24707, 32435
24708, 32768
24709, 32432
24710, 32768
24711, 32433
24712, 32768
24713, 32432
24714, 32768
24715, 32430
24716, 32768
24717, 32429
24718, 32768
24719, 32428
24720, 32768
24721, 32427
24722, 32768
24723, 32426
24724, 32768
24725, 32425
24726, 32768
24727, 32427
24728, 32768
24729, 32425
24730, 32768
24731, 32427
24732, 32768
24733, 32427
24734, 32768
24735, 32426
24736, 32768
24737, 32427
24738, 32768
24739, 32425
24740, 32768
24741, 32427
24742, 32768
24743, 32425
24744, 32768
24745, 32424
24746, 32768
24747, 32423
24748, 32768
24749, 32424
24750, 32768
24751, 32421
24752, 32768
24753, 32422
24754, 32768
24755, 32423
24756, 32768
24757, 32423
24758, 32768
24759, 32423
24760, 32768
24761, 32423
24762, 32768
24763, 32422
24764, 32768
24765, 32421
24766, 32768
24767, 32422
24768, 32768
24769, 32418
24770, 32768
24771, 32419
24772, 32768
24773, 32420
24774, 32768
24775, 32418
24776, 32768
24777, 32419
24778, 32768
24779, 32419
24780, 32768
24781, 32417
24782, 32768
24783, 32417
24784, 32768
24785, 32419
24786, 32768
24787, 32417
24788, 32768
24789, 32417
24790, 32768
24791, 32415
24792, 32768
24793, 32415
24794, 32768
24795, 32416
24796, 32768
24797, 32419
24798, 32768
24799, 32416
24800, 32768
24801, 32415
24802, 32768
24803, 32415
24804, 32768
24805, 32415
24806, 32768
24807, 32416
24808, 32768
24809, 32414
24810, 32768
24811, 32413
24812, 32768
24813, 32413
24814, 32768
24815, 32414
24816, 32768
24817, 32414
24818, 32768
24819, 32414
24820, 32768
24821, 32413
24822, 32768
24823, 32414
24824, 32768
24825, 32413
24826, 32768
24827, 32414
24828, 32768
24829, 32412
24830, 32768
24831, 32412
24832, 32768
24833, 32410
24834, 32768
24835, 32411
24836, 32768
24837, 32412
24838, 32768
24839, 32410
24840, 32768
24841, 32411
24842, 32768
24843, 32413
24844, 32768
24845, 32409
24846, 32768
24847, 32409
24848, 32768
24849, 32413
24850, 32768
24851, 32410
24852, 32768
24853, 32411
24854, 32768
24855, 32413
24856, 32768
24857, 32412
24858, 32768
24859, 32414
24860, 32768
24861, 32411
24862, 32768
24863, 32411
24864, 32768
24865, 32413
24866, 32768
24867, 32412
24868, 32768
24869, 32414
24870, 32768
24871, 32412
24872, 32768
24873, 32411
24874, 32768
24875, 32411
24876, 32768
24877, 32411
24878, 32768
24879, 32412
24880, 32768
24881, 32410
24882, 32768
24883, 32412
24884, 32768
24885, 32411
24886, 32768
24887, 32411
24888, 32768
24889, 32411
24890, 32768
24891, 32411
24892, 32768
24893, 32415
24894, 32768
24895, 32412
24896, 32768
24897, 32412
24898, 32768
24899, 32415
24900, 32768
24901, 32415
24902, 32768
24903, 32412
24904, 32768
24905, 32413
24906, 32768
24907, 32414
24908, 32768
24909, 32413
24910, 32768
24911, 32415
24912, 32768
24913, 32415
24914, 32768
24915, 32413
24916, 32768
24917, 32413
24918, 32768
24919, 32413
24920, 32768
24921, 32413
24922, 32768
24923, 32416
24924, 32768
24925, 32415
24926, 32768
24927, 32416
24928, 32768
24929, 32417
24930, 32768
24931, 32415
24932, 32768
24933, 32415
24934, 32768
24935, 32415
24936, 32768
24937, 32414
24938, 32768
24939, 32410
24940, 32768
24941, 32411
24942, 32768
24943, 32413
24944, 32768
24945, 32412
24946, 32768
24947, 32413
24948, 32768
24949, 32415
24950, 32768
24951, 32414
24952, 32768
24953, 32412
24954, 32768
24955, 32413
24956, 32768
24957, 32412
24958, 32768
24959, 32410
24960, 32768
24961, 32408
24962, 32768
24963, 32411
24964, 32768
24965, 32410
24966, 32768
24967, 32409
24968, 32768
24969, 32407
24970, 32768
24971, 32409
24972, 32768
24973, 32409
24974, 32768
24975, 32407
24976, 32768
24977, 32409
24978, 32768
24979, 32408
24980, 32768
24981, 32406
24982, 32768
24983, 32405
24984, 32768
24985, 32405
24986, 32768
24987, 32404
24988, 32768
24989, 32406
24990, 32768
24991, 32406
24992, 32768
24993, 32406
24994, 32768
24995, 32409
24996, 32768
24997, 32408
24998, 32768
24999, 32408
25000, 32768
25001, 32407
25002, 32768
25003, 32408
25004, 32768
25005, 32407
25006, 32768
25007, 32407
25008, 32768
25009, 32408
25010, 32768
25011, 32407
25012, 32768
25013, 32407
25014, 32768
25015, 32409
25016, 32768
25017, 32409
25018, 32768
25019, 32411
25020, 32768
25021, 32411
25022, 32768
25023, 32408
25024, 32768
25025, 32411
25026, 32768
25027, 32411
25028, 32768
25029, 32412
25030, 32768
25031, 32413
25032, 32768
25033, 32412
25034, 32768
25035, 32415
25036, 32768
25037, 32415
25038, 32768
25039, 32416
25040, 32768
25041, 32414
25042, 32768
25043, 32414
25044, 32768
25045, 32414
25046, 32768
25047, 32413
25048, 32768
25049, 32413
25050, 32768
25051, 32413
25052, 32768
25053, 32415
25054, 32768
25055, 32413
25056, 32768
25057, 32415
25058, 32768
25059, 32413
25060, 32768
25061, 32412
25062, 32768
25063, 32416
25064, 32768
25065, 32414
25066, 32768
25067, 32414
25068, 32768
25069, 32414
25070, 32768
25071, 32414
25072, 32768
25073, 32417
25074, 32768
25075, 32417
25076, 32768
25077, 32417
25078, 32768
25079, 32419
25080, 32768
